ten_gpa,twelth_gpa,colz_gpa,nimcet_marks,psqt_gpa,me_gpa,co_gpa,pscp_gpa,pscp_lab_gpa,foss_lab_gpa,sgpa1,afm_gpa,ds_gpa,ss_gpa,oops_gpa,aad_gpa,ds_lab_gpa,ss_lab_gpa,oops_lab_gpa,sgpa2,cgpa2,os_gpa,dbms_gpa,wt_gpa,ospm_gpa,ads_gpa,os_lab_gpa,dbms_lab_gpa,wt_lab_gpa,sgpa3,cgpa3,pdwdm_gpa,ccn_gpa,se_gpa,ooad_gpa,dos_gpa,ke_lab_gpa,ccn_lab_gpa,set_lab_gpa,sgpa4,cgpa4,nps_gpa,uc_gpa,cc_gpa,dpsa_gpa,stt_gpa,seminar_viva_gpa,nps_lab_gpa,stt_lab_gpa,sgpa5,cgpa5,project_gpa,cgpa_final
7.14,7.4,5.04,516.82,8,6,5,8,8,9,7.0,9,9,10,9,6,8,10,9,8.75,7.88,6,6,5,7,10,6,6,6,6.5,7.42,5,6,6,7,5,5,6,6,5.75,7.0,7,7,8,6,7,6,6,6,6.62,6.92,7,6.94
5.95,5.81,5.97,592.22,5,8,6,8,8,7,6.86,5,8,10,9,6,7,9,8,7.75,7.3,5,8,5,8,7,5,8,5,6.38,7.0,8,6,5,6,6,8,5,6,6.25,6.81,7,6,6,7,6,6,8,5,6.38,6.72,6,6.6
6.95,6.69,5.73,619.14,6,8,7,6,7,5,6.57,7,5,6,6,9,6,6,5,6.25,6.41,8,10,7,9,6,9,9,8,8.25,7.02,9,7,7,6,7,9,8,8,7.62,7.17,6,8,6,7,8,8,7,9,7.38,7.21,8,7.35
8.6,7.85,6.41,428.33,8,7,6,5,7,7,6.86,7,6,5,7,10,5,5,5,6.25,6.55,7,9,9,8,5,7,10,9,8.0,7.04,7,7,8,7,7,6,6,7,6.88,7.0,6,7,6,8,8,8,5,9,7.12,7.02,9,7.35
7.89,7.7,6.41,439.63,7,7,6,7,8,7,6.86,8,5,8,9,6,6,9,9,7.5,7.18,5,9,7,9,5,5,8,5,6.62,6.99,10,8,7,7,6,10,8,7,7.88,7.21,8,6,7,7,8,6,9,9,7.5,7.27,8,7.39
8.9,8.82,8.33,924.66,10,9,8,10,10,10,9.29,9,9,10,9,9,8,10,7,8.88,9.08,7,9,10,10,9,8,8,10,8.88,9.02,8,10,10,10,8,8,10,10,9.25,9.07,9,9,9,10,9,8,8,9,8.88,9.04,10,9.2
8.02,5.56,6.98,606.92,6,7,5,5,6,6,5.71,6,8,5,7,7,7,6,9,6.88,6.3,6,7,6,9,9,5,6,5,6.62,6.4,8,8,7,6,5,7,9,8,7.25,6.62,7,7,5,7,7,6,8,8,6.88,6.67,8,6.89
7.91,7.19,5.32,547.29,7,5,5,6,5,5,5.57,6,8,5,7,6,8,5,9,6.75,6.16,6,8,5,7,8,5,8,6,6.62,6.31,9,6,7,6,6,10,5,8,7.12,6.52,5,8,8,7,5,7,5,6,6.38,6.49,5,6.24
5.47,5.22,6.42,393.83,8,6,6,8,8,7,6.86,8,7,6,6,5,6,6,7,6.38,6.62,6,6,6,7,8,6,7,5,6.38,6.54,6,8,6,5,7,5,9,7,6.62,6.56,9,8,6,6,6,8,9,5,7.12,6.67,5,6.39
6.68,7.91,6.62,601.8,8,6,6,6,8,7,6.57,7,7,6,5,5,8,6,6,6.25,6.41,8,7,7,6,7,8,8,8,7.38,6.73,7,7,7,8,9,7,6,8,7.38,6.9,7,6,8,8,6,7,7,7,7.0,6.92,7,6.93
5.15,5.36,5.55,603.73,8,7,8,8,10,7,7.86,9,8,7,10,6,9,7,9,8.12,7.99,9,8,6,6,8,10,7,5,7.38,7.79,8,8,7,7,8,7,8,7,7.5,7.71,8,6,6,7,8,7,7,7,7.0,7.57,8,7.64
8.81,7.94,5.77,564.64,5,8,5,6,8,5,6.14,6,6,7,6,8,5,8,7,6.62,6.38,7,7,7,10,6,8,7,7,7.38,6.71,8,5,8,5,7,8,6,7,6.75,6.72,5,7,8,5,8,6,5,7,6.38,6.65,8,6.88
7.99,6.2,6.58,619.47,7,6,5,6,7,7,6.14,7,5,5,5,7,5,5,7,5.75,5.95,7,7,9,7,6,5,5,8,6.75,6.21,8,8,8,6,6,7,9,7,7.38,6.51,8,7,7,7,8,7,8,8,7.5,6.7,7,6.75
7.07,7.11,6.9,515.93,5,6,8,5,6,6,6.14,5,8,5,5,8,9,7,7,6.75,6.45,10,10,8,7,9,9,10,8,8.88,7.26,10,7,8,5,9,10,7,8,8.0,7.44,6,6,8,6,7,8,7,7,6.88,7.33,5,6.94
7.03,6.62,5.33,517.9,5,5,5,8,9,7,6.57,5,8,8,6,8,8,9,5,7.12,6.85,7,5,6,7,8,8,5,7,6.62,6.77,6,7,7,8,8,5,7,7,6.88,6.8,6,8,6,7,6,8,7,5,6.62,6.76,6,6.64
5.03,6.43,5.34,394.29,8,6,6,8,8,8,7.43,6,7,9,7,10,9,10,9,8.38,7.9,8,8,6,6,8,7,6,7,7.0,7.6,8,7,6,6,7,8,5,7,6.75,7.39,7,7,8,5,6,6,7,7,6.62,7.24,5,6.86
5.32,6.57,5.72,452.23,6,6,8,5,6,6,6.0,8,6,7,5,7,6,7,5,6.38,6.19,10,8,6,8,7,10,9,5,7.88,6.75,8,7,5,6,10,7,7,5,6.88,6.78,8,6,7,6,6,8,9,5,6.88,6.8,7,6.84
5.02,6.47,6.84,646.93,8,5,6,5,7,7,6.14,8,8,6,5,7,6,8,6,6.75,6.45,7,8,5,6,8,7,7,6,6.75,6.55,7,6,8,8,7,8,6,7,7.12,6.69,5,8,7,8,7,8,5,8,7.0,6.75,6,6.63
7.84,5.01,7.2,565.06,6,6,8,8,9,10,7.57,6,9,10,7,8,7,10,9,8.25,7.91,9,7,10,6,10,10,8,10,8.75,8.19,5,10,10,8,10,5,10,9,8.38,8.24,9,8,9,9,9,10,8,8,8.75,8.34,9,8.45
8.64,7.8,7.91,645.01,6,6,9,6,5,7,6.71,5,6,5,5,8,8,6,6,6.12,6.42,10,10,8,6,6,10,9,9,8.5,7.11,9,8,6,6,10,8,8,7,7.75,7.27,9,8,6,6,5,7,8,6,6.88,7.19,6,6.99
5.54,5.32,7.8,513.29,7,9,8,6,6,5,6.71,5,8,6,7,5,10,7,7,6.88,6.8,8,7,10,9,8,8,7,9,8.25,7.28,8,8,6,7,7,7,7,7,7.12,7.24,6,7,7,6,6,8,5,7,6.5,7.09,7,7.08
5.2,7.62,5.71,463.72,5,5,6,7,9,6,6.29,5,5,9,6,5,5,9,5,6.12,6.2,7,8,5,6,6,8,7,5,6.5,6.3,7,7,6,6,7,5,8,6,6.5,6.35,8,7,8,5,6,7,8,7,7.0,6.48,7,6.57
5.27,7.3,7.68,497.01,7,8,7,6,5,7,6.86,6,8,6,8,8,8,8,9,7.62,7.24,8,6,6,8,8,6,7,6,6.88,7.12,7,6,8,6,8,7,7,7,7.0,7.09,6,7,7,6,8,6,7,9,7.0,7.07,7,7.06
8.49,8.68,8.22,714.22,6,6,8,7,9,7,7.0,7,9,6,9,7,10,7,10,8.12,7.56,10,9,7,8,8,9,9,8,8.5,7.87,8,7,7,7,9,8,6,8,7.5,7.78,8,7,7,8,6,8,7,6,7.12,7.65,5,7.21
6.0,6.62,7.0,638.84,6,9,9,9,9,10,8.29,8,9,8,10,7,9,9,9,8.62,8.45,8,9,7,8,10,8,10,7,8.38,8.43,7,9,10,9,7,7,8,10,8.38,8.42,9,8,8,10,9,8,10,8,8.75,8.48,10,8.74
8.52,9.08,5.52,537.49,5,5,8,5,7,5,5.71,6,8,7,7,7,10,6,8,7.38,6.55,9,6,8,5,9,10,7,9,7.88,6.99,5,7,8,8,8,5,7,8,7.0,6.99,6,7,8,7,7,8,7,8,7.25,7.04,7,7.04
7.51,7.24,5.46,625.9,7,6,6,8,9,8,7.29,6,7,7,10,6,8,9,9,7.75,7.52,6,8,9,8,8,7,7,9,7.75,7.6,7,6,8,7,7,8,7,9,7.38,7.54,5,7,6,8,6,8,6,5,6.38,7.31,5,6.92
6.37,5.86,5.39,644.85,8,7,6,5,7,7,6.71,7,8,7,5,8,10,8,7,7.5,7.11,6,6,6,8,9,7,7,5,6.75,6.99,7,8,7,7,6,6,7,7,6.88,6.96,8,8,7,6,7,7,8,5,7.0,6.97,5,6.64
5.96,5.84,7.05,558.67,9,9,6,8,8,8,8.14,8,9,9,6,7,8,8,8,7.88,8.01,5,9,6,10,9,5,10,6,7.5,7.84,8,7,8,8,6,7,8,7,7.38,7.73,6,7,7,8,8,6,6,9,7.12,7.6,8,7.67
7.81,7.36,7.1,570.63,8,9,7,9,9,8,8.43,9,8,8,10,10,10,10,10,9.38,8.9,5,7,5,10,9,6,7,6,6.88,8.23,8,10,10,9,5,6,9,10,8.38,8.27,9,8,10,8,10,8,8,9,8.75,8.36,10,8.64
9.67,8.06,9.86,831.51,10,10,9,9,8,9,9.0,10,10,10,10,10,9,9,9,9.62,9.31,8,8,8,9,9,9,7,7,8.12,8.91,7,7,6,8,8,8,7,6,7.12,8.46,6,8,10,7,6,9,6,5,7.12,8.2,7,8.0
6.79,6.19,7.65,509.86,6,7,6,9,8,8,7.29,8,9,8,9,7,8,8,9,8.25,7.77,6,9,5,8,9,5,9,6,7.12,7.55,9,7,7,7,6,9,6,6,7.12,7.44,6,7,6,8,7,7,5,6,6.5,7.26,6,7.05
7.07,6.74,6.68,571.51,5,7,6,5,7,5,5.86,7,5,5,6,7,6,5,5,5.75,5.8,7,7,9,8,6,8,8,10,7.88,6.5,8,6,5,5,6,8,7,5,6.25,6.43,5,8,6,5,5,8,5,6,6.0,6.35,6,6.29
5.66,6.58,7.65,527.62,9,7,5,7,6,6,6.43,6,8,9,7,7,10,9,9,8.12,7.27,7,6,8,8,8,7,7,8,7.38,7.31,7,7,8,8,7,6,8,7,7.25,7.29,7,7,6,8,7,8,8,7,7.25,7.29,6,7.07
7.63,6.9,5.08,585.87,8,6,8,8,7,8,7.29,9,7,9,10,5,9,10,9,8.5,7.89,7,9,8,5,6,8,10,7,7.5,7.76,8,7,6,8,6,9,8,7,7.38,7.67,8,7,8,9,5,6,7,6,7.0,7.53,6,7.28
5.61,6.12,5.75,630.45,8,7,5,7,6,6,6.71,6,8,7,9,7,9,9,8,7.88,7.3,5,8,9,6,7,6,8,10,7.38,7.32,9,7,8,7,6,8,6,9,7.5,7.37,8,6,7,8,7,8,8,7,7.38,7.37,7,7.31
7.15,7.77,5.33,427.65,5,5,7,7,9,7,6.86,7,7,9,8,7,8,8,10,8.0,7.43,6,7,10,5,8,5,7,10,7.25,7.37,6,6,7,8,6,6,7,8,6.75,7.21,6,7,8,8,7,8,6,5,6.88,7.15,7,7.12
7.18,7.47,6.85,523.15,5,7,8,6,5,8,6.71,6,8,8,7,8,10,9,9,8.12,7.42,9,9,9,9,7,8,8,10,8.62,7.82,9,7,7,8,9,9,8,8,8.12,7.89,6,7,6,9,5,7,6,6,6.5,7.61,5,7.18
5.97,7.57,6.0,647.28,8,5,8,6,7,5,6.43,8,6,6,5,6,5,6,5,5.88,6.15,7,6,9,5,6,8,6,8,6.88,6.4,6,6,5,7,8,5,5,6,6.0,6.3,7,8,8,8,6,7,6,5,6.88,6.41,7,6.51
5.29,6.52,5.87,588.96,5,5,5,6,8,5,5.71,5,6,7,6,6,8,9,8,6.88,6.3,5,5,5,6,6,5,6,6,5.5,6.03,5,7,8,6,5,6,7,7,6.38,6.12,5,7,8,6,9,7,5,8,6.88,6.27,9,6.73
8.44,7.86,6.4,456.19,6,8,7,7,8,9,7.57,8,6,5,5,9,7,7,6,6.62,7.1,9,10,7,8,5,10,9,5,7.88,7.36,9,7,7,7,8,9,7,8,7.75,7.46,6,5,5,7,8,7,5,8,6.38,7.24,8,7.37
8.76,5.76,6.03,525.15,5,6,6,5,7,5,6.0,5,8,6,6,8,7,8,7,6.88,6.44,6,9,5,5,9,5,9,6,6.75,6.54,10,6,8,7,7,9,7,9,7.88,6.88,7,6,6,6,9,8,6,7,6.88,6.88,7,6.9
9.28,7.09,5.34,611.17,7,6,8,6,6,5,6.29,8,6,5,6,5,6,6,8,6.25,6.27,7,8,6,5,5,8,7,6,6.5,6.35,8,8,6,6,8,9,7,7,7.38,6.6,9,6,7,5,7,6,8,6,6.75,6.63,8,6.86
5.82,6.48,5.73,436.84,5,8,7,6,8,6,6.57,5,6,6,7,5,5,7,9,6.25,6.41,8,6,7,9,5,7,6,8,7.0,6.61,6,6,8,7,7,6,5,7,6.5,6.58,7,8,6,8,9,7,8,10,7.88,6.84,10,7.37
8.13,9.89,9.41,700.72,5,6,5,5,6,7,5.86,7,8,7,5,9,10,7,5,7.25,6.55,7,8,8,6,9,8,7,8,7.62,6.91,9,6,6,7,7,10,6,7,7.25,6.99,7,7,8,7,7,7,6,6,6.88,6.97,7,6.98
6.22,6.59,7.93,423.34,8,5,5,8,9,10,7.43,5,8,7,7,7,10,6,7,7.12,7.27,7,5,8,6,8,7,6,8,6.88,7.14,6,7,8,6,6,5,6,9,6.62,7.01,6,8,7,6,7,7,7,8,7.0,7.01,8,7.17
7.95,6.04,7.82,636.95,9,9,7,7,9,5,7.71,8,8,7,5,8,7,6,7,7.0,7.36,9,9,7,10,7,9,9,6,8.25,7.65,10,6,6,7,10,9,7,5,7.5,7.62,5,7,8,6,7,7,6,8,6.75,7.44,6,7.2
6.81,7.97,5.67,488.3,5,6,8,6,7,5,6.43,6,7,7,7,7,8,8,7,7.12,6.77,10,10,7,7,6,9,10,8,8.38,7.31,10,8,7,7,9,10,8,8,8.38,7.58,8,7,7,6,5,6,9,6,6.75,7.41,5,7.01
5.16,6.76,7.46,502.49,6,8,7,6,6,7,6.57,8,8,5,7,7,9,7,8,7.38,6.98,6,10,7,8,6,7,10,6,7.5,7.15,8,8,7,7,6,9,9,6,7.5,7.24,7,8,8,7,7,6,6,8,7.12,7.21,6,7.01
7.88,6.68,6.1,591.56,7,7,7,5,7,5,6.29,6,6,5,5,8,8,7,5,6.25,6.27,7,7,9,8,6,8,7,9,7.62,6.72,6,7,6,6,7,6,8,6,6.5,6.66,8,6,7,5,5,7,9,5,6.5,6.63,6,6.53
5.94,7.51,7.6,499.79,7,6,6,8,9,6,7.14,6,8,10,8,8,9,9,10,8.5,7.82,7,5,6,6,7,5,5,6,5.88,7.17,6,6,6,8,8,7,6,6,6.62,7.04,6,8,6,7,5,8,6,5,6.38,6.9,6,6.75
5.86,7.41,5.91,482.31,8,8,7,5,6,5,6.43,5,8,6,6,7,10,6,8,7.0,6.71,7,6,6,8,7,7,5,6,6.5,6.64,6,7,8,7,6,6,7,9,7.0,6.73,7,8,7,8,9,6,7,8,7.5,6.89,10,7.4
9.21,9.42,8.46,932.38,8,8,10,9,10,8,8.86,9,9,8,9,9,9,7,8,8.5,8.68,10,10,10,10,10,9,9,9,9.62,8.99,10,10,8,9,9,9,10,7,9.0,8.99,9,10,8,9,8,8,8,7,8.38,8.87,7,8.56
7.24,7.26,6.19,624.78,6,8,6,8,6,6,6.86,8,5,9,8,7,7,8,10,7.75,7.3,7,5,5,10,5,6,6,5,6.12,6.91,5,8,7,5,8,6,9,7,6.88,6.9,8,6,8,6,6,6,8,5,6.62,6.85,6,6.7
6.88,6.12,6.26,616.91,8,6,7,7,9,7,7.14,7,8,5,9,5,9,7,8,7.25,7.2,7,5,10,6,9,8,5,9,7.38,7.26,5,5,6,6,7,6,5,6,5.75,6.88,5,7,6,7,6,6,5,5,5.88,6.68,6,6.57
5.61,7.7,6.29,621.4,7,7,7,6,6,6,6.29,8,8,7,5,6,9,8,6,7.12,6.7,6,10,5,9,7,5,10,5,7.12,6.84,9,6,6,8,5,8,5,5,6.5,6.76,7,7,6,9,6,6,6,5,6.5,6.71,5,6.42
5.96,7.81,6.45,391.25,6,5,6,7,8,7,6.43,8,5,6,6,8,7,8,6,6.75,6.59,8,5,6,7,5,7,5,5,6.0,6.39,5,6,6,6,9,6,5,6,6.12,6.32,6,8,6,5,7,6,6,8,6.5,6.36,6,6.3
7.55,6.41,7.0,494.03,5,8,7,8,9,7,7.43,8,8,7,10,8,7,9,10,8.38,7.9,8,5,6,7,7,8,5,7,6.62,7.48,5,6,8,7,7,6,7,8,6.75,7.29,7,8,6,6,8,7,5,7,6.75,7.19,6,6.99
8.95,8.96,8.52,797.64,8,10,10,10,9,10,9.43,9,8,10,10,8,10,9,10,9.25,9.34,9,6,8,10,8,10,7,8,8.25,8.98,5,9,9,9,9,5,8,10,8.0,8.73,8,8,9,10,10,9,8,9,8.88,8.76,10,8.97
9.74,9.44,7.51,479.44,5,8,7,5,6,5,5.86,7,7,5,6,5,8,7,6,6.38,6.12,7,8,9,8,8,7,7,10,8.0,6.75,6,7,7,8,7,5,8,6,6.75,6.75,6,8,8,8,5,6,5,6,6.5,6.7,5,6.41
5.38,7.18,5.59,542.66,5,7,5,6,6,7,6.14,7,5,8,5,8,6,8,6,6.62,6.38,6,6,9,9,5,6,7,8,7.0,6.59,5,7,6,7,5,5,6,7,6.0,6.44,7,7,8,7,5,5,8,6,6.62,6.48,5,6.23
5.45,6.2,7.1,619.88,8,6,7,6,7,5,6.43,7,8,5,7,6,10,6,7,7.0,6.71,9,7,8,6,9,8,6,8,7.62,7.02,7,6,6,7,8,7,5,5,6.38,6.86,7,7,6,7,7,7,7,7,6.88,6.86,6,6.72
6.28,6.45,6.55,448.67,7,7,6,5,7,7,6.29,7,8,7,7,6,9,6,8,7.25,6.77,8,8,10,6,9,8,8,9,8.25,7.26,8,5,8,7,8,8,5,9,7.25,7.26,5,8,6,8,7,8,6,7,6.88,7.18,8,7.32
6.15,6.13,7.42,443.31,8,5,5,6,8,8,6.43,8,8,5,8,7,8,7,8,7.38,6.9,6,8,9,5,8,7,8,10,7.62,7.14,8,7,8,8,6,8,7,6,7.25,7.17,5,6,5,9,8,5,6,7,6.38,7.01,9,7.34
7.1,6.0,7.7,561.66,6,6,6,9,10,10,7.71,8,5,10,10,7,5,10,10,8.12,7.92,7,9,8,5,5,8,9,9,7.5,7.78,10,8,6,7,8,9,8,6,7.75,7.77,9,6,7,6,7,6,8,6,6.88,7.59,8,7.66
7.11,7.9,5.54,646.92,8,6,6,6,5,7,6.14,6,6,8,7,7,6,10,7,7.12,6.63,8,9,9,6,6,8,9,8,7.88,7.05,9,7,8,7,9,9,6,9,8.0,7.29,8,8,8,6,8,7,9,7,7.62,7.35,9,7.63
8.82,8.59,8.65,747.69,9,7,8,6,7,6,7.14,8,7,6,8,6,5,5,10,6.88,7.01,9,7,9,6,6,10,8,10,8.12,7.38,6,7,6,6,10,5,8,6,6.75,7.22,6,7,6,7,7,7,5,7,6.5,7.08,6,6.9
5.9,6.81,5.72,552.0,8,7,7,8,10,8,8.0,7,8,10,8,7,7,10,8,8.12,8.06,7,10,7,7,8,8,8,8,7.88,8.0,10,9,10,9,6,10,8,10,9.0,8.25,10,9,10,10,9,8,9,10,9.38,8.48,7,8.23
7.04,7.02,5.07,631.98,7,7,8,8,10,8,8.0,6,10,8,7,8,10,9,6,8.0,8.0,7,10,10,5,10,7,10,9,8.5,8.17,9,10,8,10,7,8,10,6,8.5,8.25,10,8,10,10,6,9,10,7,8.75,8.35,5,7.79
5.88,7.74,5.15,577.79,7,7,6,6,8,6,6.57,8,5,7,5,8,6,9,6,6.75,6.66,5,7,9,7,6,6,6,8,6.75,6.69,7,6,6,7,6,5,6,7,6.25,6.58,5,6,6,6,7,6,6,8,6.25,6.51,6,6.43
6.18,7.7,7.46,472.79,5,6,8,8,10,8,7.43,7,9,9,7,7,8,8,6,7.62,7.52,8,7,9,6,10,9,6,10,8.12,7.72,6,6,7,6,9,6,7,7,6.75,7.48,6,7,8,7,7,7,7,6,6.88,7.36,6,7.13
7.53,7.81,7.19,519.76,6,6,6,6,6,8,6.29,6,7,5,6,8,9,6,6,6.62,6.45,8,6,8,7,7,9,5,6,7.0,6.64,5,6,7,8,9,5,5,7,6.5,6.6,6,8,8,9,6,7,5,7,7.0,6.68,6,6.57
5.95,7.79,5.36,520.87,5,8,5,7,8,7,6.57,6,7,7,9,7,9,9,9,7.88,7.23,5,8,5,8,6,6,9,6,6.62,7.02,7,8,6,6,5,6,7,7,6.5,6.89,7,6,7,6,5,6,6,5,6.0,6.71,5,6.43
5.6,5.95,5.08,470.16,7,6,7,5,6,7,6.43,7,5,7,5,5,6,8,7,6.25,6.34,6,5,5,7,6,5,5,6,5.62,6.1,6,8,7,8,5,6,6,8,6.75,6.26,9,6,6,7,8,8,9,9,7.75,6.56,9,6.97
8.22,7.07,6.35,606.02,8,5,6,7,7,7,6.71,8,7,7,9,6,7,6,9,7.38,7.05,6,8,7,5,7,6,8,8,6.88,6.99,9,8,8,8,6,9,7,7,7.75,7.18,7,7,7,7,8,8,8,8,7.5,7.24,8,7.37
7.97,7.09,6.47,470.57,5,7,5,8,7,10,7.14,5,6,7,7,9,7,7,6,6.75,6.95,5,8,5,7,5,6,7,5,6.0,6.63,7,6,6,6,6,7,5,6,6.12,6.5,6,7,6,7,6,8,6,5,6.38,6.48,6,6.4
6.46,6.68,5.12,530.24,8,8,8,6,7,5,7.0,6,7,5,6,6,7,5,6,6.0,6.5,8,8,9,7,6,7,9,9,7.88,6.96,8,7,5,8,7,9,8,6,7.25,7.03,6,8,7,8,6,8,7,5,6.88,7.0,6,6.83
6.11,5.94,5.16,524.76,7,8,8,6,8,7,7.0,8,9,6,8,5,10,5,8,7.38,7.19,7,9,8,8,8,7,9,6,7.75,7.38,8,5,5,7,8,9,5,6,6.62,7.19,5,8,7,7,6,6,5,5,6.12,6.97,5,6.64
6.93,7.15,7.98,451.08,5,6,7,5,6,5,6.0,6,5,6,6,10,5,5,7,6.25,6.12,9,10,9,8,5,10,9,10,8.75,7.0,10,8,6,7,10,9,7,5,7.75,7.19,7,6,8,8,7,8,7,8,7.38,7.23,6,7.02
6.68,7.63,6.42,574.79,8,7,5,8,7,9,7.43,8,6,8,7,7,7,8,6,7.12,7.27,7,8,8,9,5,6,7,8,7.25,7.27,9,8,6,5,8,9,8,7,7.5,7.32,8,8,7,5,7,6,8,8,7.12,7.28,6,7.07
6.27,7.56,6.19,590.87,6,5,8,7,7,7,6.86,5,6,7,8,8,5,7,9,6.88,6.87,10,8,5,5,5,10,9,5,7.12,6.95,9,6,8,8,9,8,6,7,7.62,7.12,5,8,7,9,9,7,6,9,7.5,7.2,10,7.66
9.48,8.68,9.91,660.19,7,7,9,9,9,9,8.43,9,10,8,9,10,9,10,9,9.25,8.84,9,7,9,6,10,9,6,10,8.25,8.64,6,10,10,8,8,6,9,10,8.38,8.58,9,8,9,7,9,8,10,9,8.62,8.59,8,8.49
9.16,7.09,6.33,599.73,6,6,5,7,9,6,6.29,8,7,7,5,7,7,5,6,6.5,6.39,7,5,7,7,6,8,5,7,6.5,6.43,5,8,6,8,6,5,8,7,6.62,6.48,9,8,8,8,5,8,10,6,7.75,6.73,5,6.44
5.81,5.14,6.52,515.55,7,8,7,6,8,5,6.57,8,8,6,8,7,9,6,10,7.75,7.16,6,7,6,7,9,6,6,5,6.5,6.94,7,6,6,8,6,6,5,5,6.12,6.74,5,8,7,8,7,7,6,7,6.88,6.76,7,6.8
6.92,7.94,7.68,553.24,6,8,9,7,9,7,7.43,8,6,9,9,7,7,8,9,7.88,7.65,8,10,9,7,7,7,9,8,8.12,7.81,10,8,6,7,6,10,7,6,7.5,7.73,8,7,8,7,6,7,7,6,7.0,7.59,6,7.32
6.44,6.75,6.73,606.06,6,7,8,7,7,8,6.86,7,7,8,9,7,8,6,9,7.62,7.24,10,7,7,8,6,8,8,7,7.62,7.37,7,8,6,7,10,7,6,5,7.0,7.27,7,8,6,7,5,6,7,6,6.5,7.12,6,6.93
5.03,5.25,6.62,635.34,7,6,8,5,5,5,5.86,5,5,7,5,7,5,9,7,6.25,6.05,7,6,9,5,6,6,6,8,6.62,6.24,6,8,7,6,7,6,9,8,7.12,6.46,7,7,7,6,7,8,8,7,7.12,6.59,6,6.49
7.54,7.22,6.86,505.57,8,7,8,8,10,7,7.57,9,9,7,9,6,9,6,8,7.88,7.73,6,8,9,7,9,7,9,9,8.0,7.82,6,7,7,7,5,7,5,8,6.5,7.49,8,6,6,7,6,8,8,7,7.0,7.39,7,7.33
6.47,6.59,7.76,595.68,8,9,6,6,6,5,7.0,9,9,8,5,8,10,9,7,8.12,7.56,5,7,5,8,9,5,8,5,6.5,7.21,8,7,8,7,5,9,8,7,7.38,7.25,8,8,6,8,8,7,6,7,7.25,7.25,6,7.04
7.56,7.26,7.13,620.15,8,8,6,9,8,10,8.0,9,5,9,8,8,7,10,8,8.0,8.0,8,6,5,8,6,9,5,5,6.5,7.5,6,8,7,6,7,5,9,8,7.0,7.38,9,8,6,6,6,6,8,7,7.0,7.3,6,7.08
6.78,5.01,6.26,459.07,5,5,6,7,7,6,6.29,5,6,6,7,9,7,7,6,6.62,6.45,5,8,9,6,5,5,8,10,7.0,6.64,7,7,6,8,5,8,8,5,6.75,6.66,8,6,7,6,6,6,7,6,6.5,6.63,6,6.53
6.47,7.18,5.63,631.19,6,6,5,7,6,9,6.43,7,6,9,8,5,6,10,7,7.25,6.84,6,5,9,5,5,7,6,10,6.62,6.77,6,6,6,7,5,7,6,7,6.25,6.64,7,7,8,8,6,7,8,7,7.25,6.76,7,6.8
6.39,6.55,7.42,598.2,9,6,7,6,5,8,6.86,5,6,5,7,6,6,6,8,6.12,6.49,6,8,5,6,6,7,8,5,6.38,6.45,8,6,6,7,6,7,7,6,6.62,6.49,5,8,8,7,7,7,5,5,6.5,6.5,8,6.75
6.64,6.44,6.16,638.41,7,6,8,8,8,9,7.43,7,6,8,8,5,6,9,9,7.25,7.34,8,8,8,5,5,7,8,7,7.0,7.23,8,7,8,6,9,9,8,9,8.0,7.42,7,6,8,5,9,7,8,8,7.25,7.39,10,7.82
9.46,9.43,8.12,872.89,8,9,8,10,8,10,8.86,9,9,10,10,9,8,9,10,9.25,9.05,9,9,5,9,9,10,10,6,8.38,8.83,10,10,9,8,9,9,8,8,8.88,8.84,8,9,9,9,8,10,7,7,8.38,8.75,7,8.46
7.21,5.82,7.04,391.86,5,6,8,5,7,5,5.86,5,8,5,5,6,7,5,6,5.88,5.87,7,8,8,8,6,8,6,9,7.5,6.41,8,7,8,6,8,8,6,9,7.5,6.68,8,7,6,5,9,7,8,9,7.38,6.82,8,7.02
8.97,8.1,9.38,892.39,9,9,8,10,10,9,9.14,8,10,9,9,8,10,8,10,9.0,9.07,8,10,10,8,10,7,10,9,9.0,9.05,9,8,10,8,9,8,7,9,8.5,8.91,8,9,8,8,9,8,8,9,8.38,8.8,10,9.0
8.19,7.76,5.44,576.0,8,5,6,7,8,7,6.86,8,8,8,8,7,8,9,9,8.12,7.49,8,9,5,6,7,8,8,6,7.12,7.37,8,8,8,8,8,9,7,9,8.12,7.55,9,7,6,8,7,6,9,6,7.25,7.49,8,7.58
6.63,7.52,6.37,416.6,5,7,5,7,9,7,6.43,7,8,6,6,7,7,5,7,6.62,6.52,6,5,5,8,8,7,6,6,6.38,6.48,6,6,7,8,5,7,6,8,6.62,6.51,5,6,6,7,7,8,5,8,6.5,6.51,8,6.76
6.96,7.23,6.12,473.46,5,7,8,6,5,8,6.43,8,7,5,6,7,6,7,6,6.5,6.46,9,10,8,9,6,8,10,9,8.62,7.18,9,6,7,8,10,10,6,6,7.75,7.32,7,6,8,8,8,8,6,8,7.38,7.34,7,7.28
7.28,7.31,5.29,541.42,8,8,5,8,10,7,7.57,7,7,7,9,9,8,9,10,8.25,7.91,6,5,6,8,6,6,5,7,6.12,7.31,5,6,5,8,5,6,7,6,6.0,6.99,7,8,6,9,5,7,6,6,6.75,6.94,5,6.62
